semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,first_ahead_sr_touch_step,first_ahead_sr_cross_step,first_touch_accepted_breakout,r_touch_close,mfe_at_first_ahead_sr,tp_signal_step,tp_signal_time,tp_executable,tp_fill_step,tp_fill_time,tp_fill_open,tp_reason,baseline_gross_return_atr,tp_gross_return_atr,paired_delta_gross_atr,frozen_ahead_sr_bottom,frozen_ahead_sr_top,frozen_ahead_sr_strength,ahead_liq_available,ahead_liq_touched_by_signal,ahead_liq_crossed_by_signal
SN::SN_LONG_10092::2026-05-23 00:00:00::2026-05-23 00:00:00,SN,SN::SN_LONG_10092,E9,LONG,td1,1,4,-1,False,2.3671370838536494,3.31584124324187,4,2026-05-25 09:15:00,True,5,2026-05-25 09:15:00,426969.96875,tp_executed,-0.07985858676368865,2.3952879328543397,2.4751465196180282,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:15:00::2026-05-23 00:15:00,SN,SN::SN_LONG_10092,E9,LONG,td1,1,3,-1,False,2.4310282396676257,3.382680391772979,3,2026-05-25 09:15:00,True,4,2026-05-25 09:15:00,426969.96875,tp_executed,-0.023571197987571877,2.4592665643023306,2.4828377622899023,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:30:00::2026-05-23 00:30:00,SN,SN::SN_LONG_10092,E9,LONG,td1,1,2,-1,False,2.1980431490222667,3.15080071039149,2,2026-05-25 09:15:00,True,3,2026-05-25 09:15:00,426969.96875,tp_executed,-0.25940747428040717,2.226314274408358,2.4857217486887655,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:45:00::2026-05-23 00:45:00,SN,SN::SN_LONG_10092,E9,LONG,td1,1,1,-1,False,2.2911056269921946,3.2453036380715137,1,2026-05-25 09:15:00,True,2,2026-05-25 09:15:00,426969.96875,tp_executed,-0.17006035285178625,2.3194194947673443,2.4894798476191307,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 01:00:00::2026-05-25 09:00:00,SN,SN::SN_LONG_10092,E9,LONG,td1,1,0,-1,False,0.4310163738282902,1.3877155384006958,0,2026-05-25 09:15:00,True,1,2026-05-25 09:15:00,426969.96875,tp_executed,-2.03660083921475,0.4594044582004842,2.4960052974152345,428240.0,430020.0,69.0,True,True,True
SN::SN_LONG_10025::2026-05-18 09:30:00::2026-05-18 09:30:00,SN,SN::SN_LONG_10025,E9,SHORT,td3,0,35,50,False,0.25689152721999514,0.5504818440428467,35,2026-05-19 11:00:00,True,36,2026-05-19 11:00:00,403670.03125,tp_executed,-6.183746048081312,0.2614645404556636,6.445210588536975,403249.96875,403249.96875,21.0,False,False,False
SN::SN_LONG_10025::2026-05-18 09:45:00::2026-05-18 09:45:00,SN,SN::SN_LONG_10025,E9,SHORT,td3,0,34,49,False,1.313329985425344,1.606194807253406,34,2026-05-19 11:00:00,True,35,2026-05-19 11:00:00,403670.03125,tp_executed,-5.111392043427767,1.3178916982262792,6.429283741654046,403249.96875,403249.96875,21.0,False,False,False
SN::SN_LONG_10092::2026-05-20 13:45:00::2026-05-20 13:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,3,4,False,2.717716121640556,2.745524246608178,3,2026-05-20 14:45:00,True,4,2026-05-20 14:45:00,411849.96875,tp_executed,7.102212478723354,2.717716121640556,-4.3844963570827975,410880.0,412900.0,60.0,False,False,False
SN::SN_LONG_10092::2026-05-20 15:00:00::2026-05-20 21:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,16,False,0.426535656754196,0.9080938399290694,0,2026-05-20 21:15:00,True,1,2026-05-20 21:15:00,421489.96875,tp_executed,0.5457821844489175,0.44945334879552534,-0.09632883565339212,421260.0,422800.0,98.0,False,False,False
SN::SN_LONG_10092::2026-05-20 21:30:00::2026-05-20 21:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,4,14,False,0.8866284431304063,1.445863213297065,4,2026-05-20 22:45:00,True,5,2026-05-20 22:45:00,421750.03125,tp_executed,0.863880536246674,0.8866284431304063,0.022747906883732294,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 21:45:00::2026-05-20 21:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,3,13,False,1.009265529874734,1.5684232392626969,3,2026-05-20 22:45:00,True,4,2026-05-20 22:45:00,421750.03125,tp_executed,0.9865207575804651,1.009265529874734,0.022744772294268856,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:15:00::2026-05-20 23:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,7,False,0.4694236716392351,0.660833342062806,0,2026-05-20 23:30:00,True,1,2026-05-20 23:30:00,421649.96875,tp_executed,0.4967679102711738,0.47396680295360405,-0.022801107317569735,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:30:00::2026-05-20 23:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,68,-1,False,2.4009504297784363,3.3229489438171154,68,2026-05-25 09:15:00,True,69,2026-05-25 09:15:00,426969.96875,tp_executed,0.022836715569416216,2.428308843558661,2.405472127989245,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:45:00::2026-05-20 23:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,67,-1,False,2.1738071319310883,3.098212533170302,67,2026-05-25 09:15:00,True,68,2026-05-25 09:15:00,426969.96875,tp_executed,-0.21051467412731245,2.201236965149579,2.4117516392768916,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:00:00::2026-05-21 00:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,66,-1,False,2.466782286453042,3.3912196066897735,66,2026-05-25 09:15:00,True,67,2026-05-25 09:15:00,426969.96875,tp_executed,0.08237815162232084,2.49421306680228,2.411834915179959,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:15:00::2026-05-21 00:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,65,-1,False,2.346343558838809,3.273826603562257,65,2026-05-25 09:15:00,True,66,2026-05-25 09:15:00,426969.96875,tp_executed,-0.045916422895433545,2.3738647148117593,2.4197811377071927,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:30:00::2026-05-21 00:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,64,-1,False,2.5133424183402076,3.4431476359812274,64,2026-05-25 09:15:00,True,65,2026-05-25 09:15:00,426969.96875,tp_executed,0.11509284857739722,2.540932480028927,2.4258396314515296,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:45:00::2026-05-21 00:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,63,-1,False,2.265957025874562,3.198148968635109,63,2026-05-25 09:15:00,True,64,2026-05-25 09:15:00,426969.96875,tp_executed,-0.13844863161764367,2.2936179087331703,2.432066540350814,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 01:00:00::2026-05-21 09:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,62,-1,False,2.165129026181172,3.0996216142841275,62,2026-05-25 09:15:00,True,63,2026-05-25 09:15:00,426969.96875,tp_executed,-0.24521069319617292,2.1928581759689356,2.4380688691651087,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:15:00::2026-05-21 09:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,61,-1,False,1.491248247759457,2.4209483272219936,61,2026-05-25 09:15:00,True,62,2026-05-25 09:15:00,426969.96875,tp_executed,-0.906730138763541,1.5188351896884948,2.425565328452036,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:30:00::2026-05-21 09:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,60,-1,False,1.8547528301971934,2.7843944539306182,60,2026-05-25 09:15:00,True,61,2026-05-25 09:15:00,426969.96875,tp_executed,-0.5430747812768668,1.8823380375724326,2.425412818849299,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:45:00::2026-05-21 09:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,59,False,0.25231381140130615,0.7202146581792523,0,2026-05-21 10:00:00,True,1,2026-05-21 10:00:00,420240.0,tp_executed,0.9037051863274667,0.23396475858648472,-0.669740427740982,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:00:00::2026-05-21 10:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,58,False,0.2708367684933903,0.564610245467313,0,2026-05-21 10:15:00,True,1,2026-05-21 10:30:00,420500.0,tp_executed,0.670170744346761,0.11934547502065608,-0.550825269326105,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:15:00::2026-05-21 10:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,29,57,False,0.624495795088404,1.0928676414047072,29,2026-05-22 10:00:00,True,30,2026-05-22 10:00:00,421820.0,tp_executed,0.5510257015485918,0.606128271703451,0.0551025701548592,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:45:00::2026-05-21 10:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,28,56,False,1.7875407977331799,2.25505146790955,28,2026-05-22 10:00:00,True,29,2026-05-22 10:00:00,421820.0,tp_executed,1.7142057906466905,1.7692070459615574,0.05500125531486688,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-22 10:15:00::2026-05-22 10:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,26,-1,False,2.638580516056585,3.5802251942120025,26,2026-05-25 09:15:00,True,27,2026-05-25 09:15:00,426969.96875,tp_executed,1.9159944570636263,2.6665218894391476,0.7505274323755213,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 10:45:00::2026-05-22 10:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,25,False,0.11177394721873703,0.15370373132514084,0,2026-05-22 11:00:00,True,1,2026-05-22 11:00:00,421420.0,tp_executed,1.9653585719294595,0.13040293842185988,-1.8349556335075996,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 11:00:00::2026-05-22 11:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,24,-1,False,2.562914069231604,3.505882515489267,24,2026-05-25 09:15:00,True,25,2026-05-25 09:15:00,426969.96875,tp_executed,1.839312195676941,2.5908947227159667,0.7515825270390257,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 11:15:00::2026-05-22 11:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,1,23,False,1.1938380797042252,1.548258759616417,1,2026-05-22 13:45:00,True,2,2026-05-22 13:45:00,422240.0,tp_executed,2.667481959339128,1.2124917996996036,-1.4549901596395245,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 11:30:00::2026-05-22 13:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,22,False,0.6076121621576355,0.9628315800344069,0,2026-05-22 13:45:00,True,1,2026-05-22 13:45:00,422240.0,tp_executed,2.08457711017158,0.6263079209932549,-1.4582691891783253,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 14:00:00::2026-05-22 14:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,1,20,False,0.9869608270001357,1.1219550710115487,1,2026-05-22 14:30:00,True,2,2026-05-22 14:30:00,421769.96875,tp_executed,2.6815539450569723,1.010223656634175,-1.6713302884227974,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 14:15:00::2026-05-22 14:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,19,False,0.7784720074929254,0.9136386727410842,0,2026-05-22 14:30:00,True,1,2026-05-22 14:30:00,421769.96875,tp_executed,2.4752295425835107,0.8017645495482985,-1.6734649930352123,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 14:45:00::2026-05-22 14:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,17,False,0.1488992554265117,0.26057369699639543,0,2026-05-22 15:00:00,True,1,2026-05-22 21:00:00,419490.0,tp_executed,2.0287523551862217,-0.702618361543852,-2.7313707167300736,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 15:00:00::2026-05-22 21:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,16,-1,False,3.459934052826152,4.401823689858412,16,2026-05-25 09:15:00,True,17,2026-05-25 09:15:00,426969.96875,tp_executed,0.2378111772698178,3.487882694860681,3.250071517590863,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 21:30:00::2026-05-22 21:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,14,-1,False,2.4845017284079374,3.422540774446408,14,2026-05-25 09:15:00,True,15,2026-05-25 09:15:00,426969.96875,tp_executed,-0.7244486088406273,2.5123361120569023,3.2367847208975298,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 21:45:00::2026-05-22 21:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,13,-1,False,2.4579347633835367,3.398251922685058,13,2026-05-25 09:15:00,True,14,2026-05-25 09:15:00,426969.96875,tp_executed,-0.7588088020410076,2.485836745368442,3.2446455474094495,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 22:00:00::2026-05-22 22:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,12,-1,False,2.590198046692444,3.53121210549475,12,2026-05-25 09:15:00,True,13,2026-05-25 09:15:00,426969.96875,tp_executed,-0.6289295515690213,2.6181207077398594,3.247050259308881,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 22:15:00::2026-05-22 22:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,4,11,False,0.6569540570744402,0.7874159102047619,4,2026-05-22 23:30:00,True,5,2026-05-22 23:30:00,421000.0,tp_executed,0.17238145973324534,0.6383166494843943,0.4659351897511489,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 22:30:00::2026-05-22 22:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,3,10,False,1.5663054312397207,1.6964447747416809,3,2026-05-22 23:30:00,True,4,2026-05-22 23:30:00,421000.0,tp_executed,1.0829307268038681,1.5477140964537264,0.4647833696498582,421260.0,422800.0,90.0,False,False,False
SN::SN_LONG_10092::2026-05-22 23:45:00::2026-05-22 23:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,5,-1,False,2.4674937528218526,3.413253450611233,5,2026-05-25 09:15:00,True,6,2026-05-25 09:15:00,426969.96875,tp_executed,-0.767868265416422,2.4955572309672163,3.263425496383638,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:00:00::2026-05-23 00:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,4,-1,False,2.3671370838536494,3.31584124324187,4,2026-05-25 09:15:00,True,5,2026-05-25 09:15:00,426969.96875,tp_executed,-0.8782976825079751,2.3952879328543397,3.2735856153623146,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:15:00::2026-05-23 00:15:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,3,-1,False,2.4310282396676257,3.382680391772979,3,2026-05-25 09:15:00,True,4,2026-05-25 09:15:00,426969.96875,tp_executed,-0.824491354467216,2.4592665643023306,3.2837579187695467,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:30:00::2026-05-23 00:30:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,2,-1,False,2.1980431490222667,3.15080071039149,2,2026-05-25 09:15:00,True,3,2026-05-25 09:15:00,426969.96875,tp_executed,-1.0612579544698582,2.226314274408358,3.2875722288782163,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 00:45:00::2026-05-23 00:45:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,1,-1,False,2.2911056269921946,3.2453036380715137,1,2026-05-25 09:15:00,True,2,2026-05-25 09:15:00,426969.96875,tp_executed,-0.9731231302074436,2.3194194947673443,3.292542624974788,428240.0,430020.0,72.0,False,False,False
SN::SN_LONG_10092::2026-05-23 01:00:00::2026-05-25 09:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,0,-1,False,0.4310163738282902,1.3877155384006958,0,2026-05-25 09:15:00,True,1,2026-05-25 09:15:00,426969.96875,tp_executed,-2.841768612857791,0.4594044582004842,3.301173071058275,428240.0,430020.0,69.0,True,True,True
SN::SN_LONG_10092::2026-05-25 10:00:00::2026-05-25 10:00:00,SN,SN::SN_LONG_10092,E9,LONG,td3,1,35,-1,False,1.335489280654238,2.6381627865039654,35,2026-05-26 11:30:00,True,36,2026-05-26 13:30:00,427000.0,tp_executed,-2.4600702148071987,0.8200429294187342,3.280113144225933,428240.0,430020.0,69.0,True,True,False
SN::SN_LONG_10025::2026-05-18 09:30:00::2026-05-18 09:30:00,SN,SN::SN_LONG_10025,E9,SHORT,td5,0,35,50,False,0.25689152721999514,0.5504818440428467,35,2026-05-19 11:00:00,True,36,2026-05-19 11:00:00,403670.03125,tp_executed,-7.835191580209853,0.2614645404556636,8.096656120665516,403249.96875,403249.96875,21.0,False,False,False
SN::SN_LONG_10025::2026-05-18 09:45:00::2026-05-18 09:45:00,SN,SN::SN_LONG_10025,E9,SHORT,td5,0,34,49,False,1.313329985425344,1.606194807253406,34,2026-05-19 11:00:00,True,35,2026-05-19 11:00:00,403670.03125,tp_executed,-6.7587566662106155,1.3178916982262792,8.076648364436895,403249.96875,403249.96875,21.0,False,False,False
SN::SN_LONG_10092::2026-05-20 13:45:00::2026-05-20 13:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,3,4,False,2.717716121640556,2.745524246608178,3,2026-05-20 14:45:00,True,4,2026-05-20 14:45:00,411849.96875,tp_executed,8.972677825140718,2.717716121640556,-6.254961703500161,410880.0,412900.0,60.0,False,False,False
SN::SN_LONG_10092::2026-05-20 15:00:00::2026-05-20 21:00:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,0,16,False,0.426535656754196,0.9080938399290694,0,2026-05-20 21:15:00,True,1,2026-05-20 21:15:00,421489.96875,tp_executed,-0.2339066504781075,0.44945334879552534,0.6833599992736328,421260.0,422800.0,98.0,False,False,False
SN::SN_LONG_10092::2026-05-20 21:30:00::2026-05-20 21:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,4,14,False,0.8866284431304063,1.445863213297065,4,2026-05-20 22:45:00,True,5,2026-05-20 22:45:00,421750.03125,tp_executed,0.09093479328912359,0.8866284431304063,0.7956936498412828,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 21:45:00::2026-05-20 21:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,3,13,False,1.009265529874734,1.5684232392626969,3,2026-05-20 22:45:00,True,4,2026-05-20 22:45:00,421750.03125,tp_executed,0.21368152409625113,1.009265529874734,0.7955840057784829,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:15:00::2026-05-20 23:15:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,0,7,False,0.4694236716392351,0.660833342062806,0,2026-05-20 23:30:00,True,1,2026-05-20 23:30:00,421649.96875,tp_executed,-0.27798551763375595,0.47396680295360405,0.75195232058736,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:30:00::2026-05-20 23:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,68,-1,False,2.4009504297784363,3.3229489438171154,68,2026-05-25 09:15:00,True,69,2026-05-25 09:15:00,426969.96875,tp_executed,-0.7531266366955696,2.428308843558661,3.1814354802542306,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-20 23:45:00::2026-05-20 23:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,67,-1,False,2.1738071319310883,3.098212533170302,67,2026-05-25 09:15:00,True,68,2026-05-25 09:15:00,426969.96875,tp_executed,-0.9885036872065106,2.201236965149579,3.1897406523560896,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:00:00::2026-05-21 00:00:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,66,-1,False,2.466782286453042,3.3912196066897735,66,2026-05-25 09:15:00,True,67,2026-05-25 09:15:00,426969.96875,tp_executed,-0.6956377248107093,2.49421306680228,3.1898507916129892,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:15:00::2026-05-21 00:15:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,65,-1,False,2.346343558838809,3.273826603562257,65,2026-05-25 09:15:00,True,66,2026-05-25 09:15:00,426969.96875,tp_executed,-0.8264956121178039,2.3738647148117593,3.2003603269295633,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:30:00::2026-05-21 00:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,64,-1,False,2.5133424183402076,3.4431476359812274,64,2026-05-25 09:15:00,True,65,2026-05-25 09:15:00,426969.96875,tp_executed,-0.6674407050546999,2.540932480028927,3.208373185083627,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 00:45:00::2026-05-21 00:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,63,-1,False,2.265957025874562,3.198148968635109,63,2026-05-25 09:15:00,True,64,2026-05-25 09:15:00,426969.96875,tp_executed,-0.9229908774509579,2.2936179087331703,3.2166087861841284,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 01:00:00::2026-05-21 09:00:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,62,-1,False,2.165129026181172,3.0996216142841275,62,2026-05-25 09:15:00,True,63,2026-05-25 09:15:00,426969.96875,tp_executed,-1.0316891856124106,2.1928581759689356,3.2245473615813465,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:15:00::2026-05-21 09:15:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,61,-1,False,1.491248247759457,2.4209483272219936,61,2026-05-25 09:15:00,True,62,2026-05-25 09:15:00,426969.96875,tp_executed,-1.689175207032392,1.5188351896884948,3.208010396720887,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:30:00::2026-05-21 09:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,60,-1,False,1.8547528301971934,2.7843944539306182,60,2026-05-25 09:15:00,True,61,2026-05-25 09:15:00,426969.96875,tp_executed,-1.325470652607946,1.8823380375724326,3.2078086901803786,428240.0,430020.0,124.0,False,False,False
SN::SN_LONG_10092::2026-05-21 09:45:00::2026-05-21 09:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,0,59,False,0.25231381140130615,0.7202146581792523,0,2026-05-21 10:00:00,True,1,2026-05-21 10:00:00,420240.0,tp_executed,0.12387044169755618,0.23396475858648472,0.11009431688892854,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:00:00::2026-05-21 10:00:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,0,58,False,0.2708367684933903,0.564610245467313,0,2026-05-21 10:15:00,True,1,2026-05-21 10:30:00,420500.0,tp_executed,-0.11016505386522099,0.11934547502065608,0.22951052888587709,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:15:00::2026-05-21 10:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,29,57,False,0.624495795088404,1.0928676414047072,29,2026-05-22 10:00:00,True,30,2026-05-22 10:00:00,421820.0,tp_executed,-0.22959404231191324,0.606128271703451,0.8357223140153642,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-21 10:45:00::2026-05-21 10:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,28,56,False,1.7875407977331799,2.25505146790955,28,2026-05-22 10:00:00,True,29,2026-05-22 10:00:00,421820.0,tp_executed,0.9350213403527402,1.7692070459615574,0.8341857056088172,421260.0,422800.0,88.0,False,False,False
SN::SN_LONG_10092::2026-05-22 10:15:00::2026-05-22 10:30:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,26,-1,False,2.638580516056585,3.5802251942120025,26,2026-05-25 09:15:00,True,27,2026-05-25 09:15:00,426969.96875,tp_executed,-0.03729401243970836,2.6665218894391476,2.703815901878856,428240.0,430020.0,77.0,False,False,False
SN::SN_LONG_10092::2026-05-22 10:45:00::2026-05-22 10:45:00,SN,SN::SN_LONG_10092,E9,LONG,td5,1,0,25,False,0.11177394721873703,0.15370373132514084,0,2026-05-22 11:00:00,True,1,2026-05-22 11:00:00,421420.0,tp_executed,0.013957189502964689,0.13040293842185988,0.11644574891889518,421260.0,422800.0,90.0,False,False,False
